image_path,caption,upper_garment,lower_garment,outerwear,footwear,colors,accessories,scene,style
e193ebbed15a2b391278754dfb41b4ee.jpg,a woman walking across a stream in a park,,,,,,,park,
e19d3c4f0e47e23f9f5021b62ac3e07e.jpg,person on the red carpet at the unbroken premiere,,,,,red,,,
e1b4e5476f26f440664ef817e5770200.jpg,a woman in a black dress walks down the runway,,,,,black,,runway,
e1c633bb82c74fbfc7504a7186c97751.jpg,a woman walking down the runway in a dress,,,,,,,runway,
e1dd2849fdfa4b9f6d593380c6d2f9ae.jpg,a man in a plaid coat and hat holding a cup,,,coat,,,hat,,
e1dfc67b430c393a50552a4226ef7364.jpg,a woman in a green dress on a stage,,,,,green,,stage,
e1f4adf88b71b15a4aaa6a32c6fa0d4a.jpg,a woman is walking down the street with her handbag,,,,,,handbag,street,
e28c8e62660c9c1dfdd8452757304fbb.jpg,a man in a red and white checkered shirt and shorts,shirt,shorts,,,"red, white",,,
e2a1712cc3928d83e0339e5cb3832fec.jpg,a woman walking down the runway at a fashion show,,,,,,,runway,
e2a1a7274d3839b1538e97d69107eb7c.jpg,a woman standing in front of a brick wall,,,,,,,,
e2ba4d1e422cc766d9e8eaacd3a25a3e.jpg,a woman sitting at a desk in a library,,,,,,,,
e2da13e8901b9733a8af384bf519762c.jpg,a man sitting in the back of a car with his trunk open,,,,,,,,
e2e68ba2ba3357964784991d410ad33f.jpg,a woman in a red dress looking out the window,,,,,red,,,
e2f1a9a76fd07686fb708f0c7e1e3532.jpg,a woman standing in front of a store window,,,,,,,,
e318e8f1318753208d4c26bd46f3be08.jpg,a woman in a gray sweater and black shorts,sweater,shorts,,,"gray, black",,,
e31e73bcb853369aba31fe9e379d9e06.jpg,a model walks the runway at the fashion show,,,,,,,runway,
e32b6a8a9828bd157ca5421804ef9bde.jpg,a woman in a dress on a runway,,,,,,,runway,
e32d4ef901d79b9a68ccd352729ec1f2.jpg,a model walks on the runway,,,,,,,runway,
e3336eb784f1530704eebfbd1fc94f07.jpg,a woman walking down the runway at a fashion show,,,,,,,runway,
e34aa67b8b4505ac978ededbe13b2bc3.jpg,a woman sitting on a scoot in the street,,,,,,,street,
e36d1006383a22545b77a626d9712bd6.jpg,a woman in a blue dress posing for the camera,,,,,blue,,,
e3bc9230ee7c55e92bc626cedcb15b88.jpg,a woman with long hair and a white sweater,sweater,,,,white,,,
e3dbe8675587dfc1875b2ba08af2d16f.jpg,a woman in black leather pants and a floral top,,pants,,,black,,,
e3e78bc90a27ed1703c04360dc9f99ef.jpg,a woman walking down the runway in a black jumpsuit,,,,,black,,runway,
e3f702de1a68d8039e2020cbcf7575d2.jpg,a woman standing on a wooden floor in a room,,,,,,,,
e417adb1c8cffc239d369e95dd621190.jpg,a woman sitting on a chair in the woods,,,,,,,,
e4198845aa3c0139539ddf8714f9ecf8.jpg,a woman walking down the runway at a fashion show,,,,,,,runway,
e4432c751c332f2f5829e6a1ebb7301d.jpg,a woman in a beige sweater and black leggings,sweater,leggings,,,"beige, black",,,
e4ac5c7330f9bb07768b662af6abd8e7.jpg,a woman walking down a runway wearing a black and white dress,,,,,"black, white",,runway,
e4b89683513b3d818e05673b98d1dd6c.jpg,a woman standing in front of a poster,,,,,,,,
e4dc2ffc35e68dd07dd67e7f575281b9.jpg,a woman in a black and white dress walking down the runway,,,,,"black, white",,runway,
e4de7821071dd5b1baa80bb9813a8895.jpg,a model in a red leather jacket and black leather skirt,,skirt,jacket,,"red, black",,,
e4e5dbdf276855ea6b51eb07ed16c437.jpg,a model walks down the runway,,,,,,,runway,
e506b0eb1993de080270c957c9ea4087.jpg,a woman in a blue shirt and black pants is standing near a brick wall,shirt,pants,,,"blue, black",,,
e51878c70048d87b51df448310f68877.jpg,a woman in a red dress and high heels,,,,heels,red,,,
e52ca16be4561e44d5f1322468cee6ec.jpg,a woman in a black dress posing for the camera,,,,,black,,,
e54052246cc90c8deb82226757a074f9.jpg,a woman in a pink dress posing for the camera,,,,,pink,,,
e57c17d89b576bfd05ccce0c247dc6bd.jpg,a woman in a black dress holding a bag,,,,,black,,,
e57fa78faf0ac67b004d1bb2bf3328cd.jpg,a woman sitting on the floor with her legs crossed,,,,,,,,
e580c4aa1c654cce7e8981273b9cf0a6.jpg,a model walks the runway at the fashion show,,,,,,,runway,
e588cc6dd03d40ba001f6652464f57ee.jpg,a woman walking down the runway wearing a skirt,,skirt,,,,,runway,
e58b172581a1b2e4d7ed70620b23d2be.jpg,a woman walking down the street wearing sunglasses and carrying a bag,,,,,,sunglasses,street,
e58d6e9e4200ef9a9fe87723fec56602.jpg,a model walks the runway at the fashion show,,,,,,,runway,
e59255b7245962ad9937634b054d2359.jpg,a model wearing a leather jacket and black pants,,pants,jacket,,black,,,
e5aa91641399166c638e174814a95238.jpg,a woman in a dress walking down the runway,,,,,,,runway,
e5b237935c0a652dc6585eea57e61dc8.jpg,a woman walking down the runway at a fashion show,,,,,,,runway,
e5c55a86f0967adaaac188113ab5c4c4.jpg,a woman in a wedding dress on the runway,,,,,,,runway,
e5d4cc1c18f1bb7523650a5e9e536c2a.jpg,a woman in a black dress walks down the runway,,,,,black,,runway,
e615b5460711beea4a0b1e6e1c3e9df5.jpg,a woman sitting in front of a plant,,,,,,,,
e62cfb6d44074f383e700cd57554431a.jpg,a woman in a silver dress walks down the runway,,,,,,,runway,
e636280e96f3863157a4398c92fc299e.jpg,a little girl wearing a yellow raincoat and red tights,,,,,"yellow, red",,,
e63981896c501e928f648b75b9efc773.jpg,a man in a suit and tie walking down the runway,,,,,,tie,runway,
e63acd0cb7b2d0cd626724bc0dc57c4a.jpg,a woman sitting on a bench in a park,,,,,,,park,
e6468d04328e93755f40b49190b3f801.jpg,a woman wearing a hat and holding a red purse,,,,,red,hat,,
e663c620064af6f5809ee9fef9df4452.jpg,a woman walking down the street in black jeans and a plaid jacket,,jeans,jacket,,black,,street,
e685a138f9beaf83241f71c409c522cb.jpg,a young girl sitting on the ground in front of a fence,,,,,,,,
e6879af6721dfaff3c6e03dc0512e805.jpg,a young man sits on a red railing in front of a graffiti covered building,,,,,red,,,
e6b2416e910ced5915016615164531a9.jpg,a woman walking down the runway at a fashion show,,,,,,,runway,
e6e27f124b9b48926ea89258538f2cef.jpg,a woman walking down the runway at a fashion show,,,,,,,runway,
e70370a70f3d09067e6fb4706fe38152.jpg,a woman in a pink raincoat holding an umbrella,,,,,pink,,,
e712b9ad744015f1208a2b6eee27afcf.jpg,a little girl standing in front of a building,,,,,,,,
e7316d6f9f3937ca9f859dae506d6429.jpg,a man in a black sweater and black pants,sweater,pants,,,black,,,
e73b13b557ab167a05cb10ed45decf52.jpg,a model in a dress made out of newspapers,,,,,,,,
e7623f9b4913007f0816249454bd7c06.jpg,a young man in a leather jacket and jeans walks down the runway,,jeans,jacket,,,,runway,
e772cd6c7cfa25d259f5979012dcf71d.jpg,a model walks down the runway at a fashion show,,,,,,,runway,
e778753e5302e8047fdddb88aeed0c37.jpg,a woman in a black dress standing with her arms crossed,,,,,black,,,
e79958a7625419a99dfc40935ad3ae6e.jpg,a model walks the runway at the fashion show,,,,,,,runway,
e79cbeb8c91f36075cc7ef6df31a093d.jpg,a woman in black leather pants and a fur coat,,pants,coat,,black,,,
e7bd5aa16c1acc64616bf60ea3aa0c36.jpg,a man in a black hoodie sitting on the ground,hoodie,,,,black,,,
e7d0a27fa110d6057d2711939e0c14f4.jpg,a man wearing a black t - shirt with a green background,shirt,,,,"black, green",,,
e7dc1f466aa28bc53d924d6abb2a63cb.jpg,a man walking down the street carrying a bag,,,,,,,street,
e7fc0affb130a45b26436b6a7c780553.jpg,a model walks the runway at the show,,,,,,,runway,
e826b6f59804346bbe4f7aab1371e292.jpg,a woman is walking down the street wearing a fur vest,,,,,,,street,
e840d7c96bb4e0a04bb0a02d06d00541.jpg,a woman sitting on the ground in front of a house,,,,,,,,
e860dbc5611a7512c4c5377b2ca75968.jpg,a woman standing in a room with tables and chairs,,,,,,,,
e8a9349ee53c9e5bfd21102e8b6b52f9.jpg,a woman in jeans and a white top is walking down the street,,jeans,,,white,,street,
e8ba08760f890218971b282215d816dc.jpg,a woman in a black dress walking down a runway,,,,,black,,runway,
e9002ae9c2363fe31c07fd0ca1b6193a.jpg,a model walks the runway at the fashion show,,,,,,,runway,
e912eab17b3311200706d5d5f7137cef.jpg,a woman sitting on the ground with her legs crossed,,,,,,,,
e915a35a67acd944bdb47f89e9e49cc6.jpg,a model in a blue coat and black pants on the runway,,pants,coat,,"blue, black",,runway,
e91677348e11b75ee3ccdb9c8fd78032.jpg,a woman in a blue jacket and dress poses for the camera,,,jacket,,blue,,,
e9276aedf39f09ebe6ded9e203982fea.jpg,a woman in a red top and plaid skirt on stage,,skirt,,,red,,stage,
e9394b022e6a183812ed55e48292048f.jpg,a man walking down the runway at a fashion show,,,,,,,runway,
e949eb276cb5ab1051404b1b3574a0fd.jpg,a woman walking down the runway at a fashion show,,,,,,,runway,
e95bf4569c4fa5791d236b2b9800649d.jpg,a person sitting on the ground in front of a building,,,,,,,,
e95f3ff180acbafd75ffea1032e798a5.jpg,a woman in a black top and leggings walks down the runway,,leggings,,,black,,runway,
e96499ab161b277c35c4db8bb820f070.jpg,a model walks the runway at the show,,,,,,,runway,
e97085129e27fd69cf980b44c123f16f.jpg,a woman in a red and white striped dress,,,,,"red, white",,,
e9901c2d0b3b88fc956c2a84a2aa7bb7.jpg,a woman in a red dress leaning against a wall,,,,,red,,,
e9cbec36b5b44652eb728882089f84d1.jpg,a woman sitting on a bench in front of a brick wall,,,,,,,,
e9d63492d0b43ec71ac6c9d8a6bb5b62.jpg,a model walks the runway at the fashion show,,,,,,,runway,
e9e13dd3c0d797a9e56f6d8836ffcb2c.jpg,a woman in a green dress standing on a stage,,,,,green,,stage,
e9e415310c10ee05c1ebbf0f013c9269.jpg,a woman laying on a stone bench in the woods,,,,,,,,
e9e47b85d533b0dd11b3a383444cad18.jpg,a woman standing on a red carpet in front of a movie poster,,,,,red,,,
e9e8f8d0a4b90dc892e060b2c07123fa.jpg,a man in a denim shirt holding a water bottle,shirt,,,,,,,
ea04cf24d0d6da375adef44beaff57e5.jpg,a model walks the runway at the fashion show,,,,,,,runway,
ea30a64eb0f9eefaf62fe11dec8c0325.jpg,a woman walking down the runway wearing a grey top and floral pants,,pants,,,,,runway,
ea3a3003a693d86265c3fbe682ae5b3b.jpg,a woman standing in front of a brick wall,,,,,,,,
ea3c3c02b3d21fe11d55baaa7e61f7cc.jpg,a woman in a wedding dress standing on a bridge,,,,,,,,
ea684c41ca8adc3cceea67b19d6ea659.jpg,a woman in a blue dress walks down the runway,,,,,blue,,runway,
ea7d79170bd7f75878c4f492d2475d46.jpg,a model walks the runway at the fashion show,,,,,,,runway,
ea833ef036b391509407f002b97f261d.jpg,a woman sitting on a wall with graffiti on it,,,,,,,,
ea9ef1e8553b912d51554c31ce3a6d26.jpg,a woman in a black dress on a red carpet,,,,,"black, red",,,
eaac0d86af8296fe77b0cbaac0d04d93.jpg,a woman in a gold dress on the runway,,,,,,,runway,
eb001cb29f156112d158a52621e70964.jpg,a woman with purple hair sitting on the ground,,,,,purple,,,
eb20c87403d09323d402b3461afbdb0e.jpg,person in a green dress and black tights,,,,,"green, black",,,
eb25bbd7f684987a4c31e447d0fbc964.jpg,a woman walking down the street carrying shopping bags,,,,,,,street,
eb5165caf84a1a737f36bfa47a06c053.jpg,a model walks the runway at the fashion show,,,,,,,runway,
eb5ceb63957f551f3486aad45ed0f310.jpg,a woman in a gray dress and black heels,,,,heels,"gray, black",,,
eb5f37417614cf540712a28a8fbc4d5a.jpg,a woman in a black dress is standing on the sidewalk,,,,,black,,,
eb6a8914ceb33ac9903a968246a8971b.jpg,a woman standing in front of a stone wall,,,,,,,,
eb920929bad2610918b0ca9e8236d058.jpg,a model walks on the ramp during a fashion show,,,,,,,,
eba510e63e2da4c37277cec25cbd9772.jpg,a model walks the runway at the fashion show,,,,,,,runway,
eba57db7284076ef2f808614e33a1ae8.jpg,a woman in a blue dress walks down the runway,,,,,blue,,runway,
ebb38e79797679a23f7959ebbe0337a0.jpg,a model walks the runway at the fall fashion show,,,,,,,runway,
ebd81bb9fb007fec37ab093678f48b21.jpg,a woman walking down the runway in a black dress,,,,,black,,runway,
ebdbd0a56cd8b89a4cafc30721451132.jpg,a woman in a fur coat getting into a car,,,coat,,,,,
ebe0b32ae754c3f79cc6f7d35498a5ad.jpg,a model walks the runway at the fashion show,,,,,,,runway,
ebe5dd95582631c7e3d8da4fb71470c1.jpg,a model walks the runway at the fashion show,,,,,,,runway,
ebe5e781a398df8c599047d5bf319c2e.jpg,a woman in a black dress posing in the desert,,,,,black,,,
ebf78f93576a0c6222dc50801fd113c6.jpg,a woman sitting on the side of a road,,,,,,,,
ec22e11763ab9cb30ba1fb4b0a945cd4.jpg,a woman in a white dress poses for the camera,,,,,white,,,
ec3b46ac7b2255571c0af2f7d6ff4421.jpg,a woman walking down the runway wearing a green jacket and skirt,,skirt,jacket,,green,,runway,
ec3d4bc8f46f26f1012ea9f2f43060b0.jpg,a woman wearing a tan vest and black jeans,,jeans,,,black,,,
ec517c1c55f907a7a2b05873783279fa.jpg,a woman sitting on top of a building,,,,,,,,
ec70fb7cfec6289c068c4e59574638e5.jpg,a woman in a coat and hat is standing on the sidewalk,,,coat,,,hat,,
ec791dd926d464f45e3f4e9d78aafd10.jpg,a woman sitting on a bench in a park,,,,,,,park,
ec83daef3597c9591605493556a4fc73.jpg,a model walks down the runway at the fashion show,,,,,,,runway,
ec87f9472aa1aa6a6fb6fa44add1357a.jpg,a woman wearing a hat with the word love written on it,,,,,,hat,,
eca86daf1b2852ec9fb3952acdefda25.jpg,a woman standing in the snow wearing a fur coat,,,coat,,,,,
ecab151a26fb097a72715e90b2c12e09.jpg,a woman sitting on the steps of a building,,,,,,,,
ecb0282e0657b4bf04b28d11e0dd942a.jpg,a woman walking down a runway wearing a jacket and skirt,,skirt,jacket,,,,runway,
ecb9073d265f18598c61f21d10098339.jpg,a young man sitting on a white chair,,,,,white,,,
ecde8a871e8529b735f066f3f640779c.jpg,a woman walking down the runway at a fashion show,,,,,,,runway,
ed25ee9ad312276a593ad8bd4c7cb66c.jpg,a model walks the runway at the fashion show,,,,,,,runway,
ed3116d19c42c8c4b67e71c7b0035ff2.jpg,person at the ho ho ho ho ho ho ho ho ho ho ho ho ho ho ho ho ho ho,,,,,,,,
ed53e55790431be00ad38d6548f70f93.jpg,a woman in a red top and jeans,,jeans,,,red,,,
eda89dd86ee5917472dca45f33a70d08.jpg,a woman taking a photo with her camera,,,,,,,,
edad8b69c8c021e0affe13f30a423525.jpg,a model walks down the runway at the fashion show,,,,,,,runway,
edf33f35cbc271941fb8a05bedf3a219.jpg,a woman walking down the street while talking on her cell,,,,,,,street,
ee0eb5c0665c154704d741f3bccfdf8b.jpg,a model walks the runway at the fashion show,,,,,,,runway,
ee1406392e136f492a0947bd7411652f.jpg,a woman wearing glasses and a black and white shirt,shirt,,,,"black, white",,,
ee305a6e9674468efe244fe09e520f81.jpg,person in a gray dress,,,,,gray,,,
ee5e363235a888fe03e1bc5b02c9c5a8.jpg,a woman in a white dress walking down the runway,,,,,white,,runway,
ee5fd4751ad62a7fb740d569e69eb375.jpg,a woman walking down the street while talking on her cell,,,,,,,street,
ee6570e9c63dc94d7af51a4848641fb2.jpg,a woman in a blue dress standing in front of a crowd,,,,,blue,,,
ee67fc9533e7e8075868767e695453d6.jpg,a woman in a pink dress posing for the camera,,,,,pink,,,
ee79928543ad42dafc984a30277d264e.jpg,a woman in a colorful dress at an event,,,,,,,,
ee8429febbbf2ceb90270629d0ae0850.jpg,a woman in an orange coat walks down the runway,,,coat,,orange,,runway,
ee95f14ac534d52c329935bddf2d6e91.jpg,a woman in a canoe on a lake,,,,,,,,
ee99633086f0bb34fa10d1cc1509e80f.jpg,a woman standing in the water with her hands on her hips,,,,,,,,
eec95a292fbcb14738af7f42b23d8283.jpg,a model in a green dress on the runway,,,,,green,,runway,
eed95fa946e3cc7f6a7b2066b7ab9c19.jpg,a woman walking down the runway at a fashion show,,,,,,,runway,
ef1e061ba9fe7052a8932c75fd5c2596.jpg,a model walks the runway at the vfw show,,,,,,,runway,
ef29b8cb5fac955d116fcf42766bf3e1.jpg,a young girl in a blue dress poses for the camera,,,,,blue,,,
ef2e98463c8385909e8ea3e14bb82923.jpg,a woman walking through a forest,,,,,,,,
ef2f8ecfc123b4abde4e1441129384c2.jpg,a woman in a red dress sitting on a rock,,,,,red,,,
ef396aeb3520bb9fb03941bbb5dc91e5.jpg,a model in a red coat and black pants,,pants,coat,,"red, black",,,
ef7ed6a21ce986cb12ee4421efa216df.jpg,a woman walking down the runway wearing a trench coat,,,coat,,,,runway,
ef7f1909769844d3f6d43188fc9eec9a.jpg,a woman in a red dress standing in front of a building,,,,,red,,,
ef8dc188c404ac499e4e156f10a8d091.jpg,a woman sitting on the floor in a library,,,,,,,,
ef9dae290756a8dbcb1cde404da00a1a.jpg,a woman in a yellow jacket and black pants on the runway,,pants,jacket,,"yellow, black",,runway,
ef9f506c8d4345edbb63f7fb54bb2cf5.jpg,a woman in white shorts and a hat,,shorts,,,white,hat,,
efbbe5ebcc3c3ab9c8cea01fbeefded5.jpg,a woman walking down the runway wearing a grey suit,,,,,,,runway,
efd0bee7ed5502dcf4e482ddd63c7042.jpg,a woman walking down the runway wearing a black leather outfit,,,,,black,,runway,
efd1e451c7bfa105fa6ab5a7629e1a18.jpg,a woman in a white top and blue denim shorts,,shorts,,,"white, blue",,,
f0150a7e389f009261bbeea3198cab8d.jpg,a woman in a green shirt and floral skirt,shirt,skirt,,,green,,,
f015c4d9aadf3086748c4a92fc49a746.jpg,a woman in pink shorts and a colorful sweater,sweater,shorts,,,pink,,,
f0363390b953ebb61ae02ec459ea21b1.jpg,a woman standing next to a bicycle on a wooden floor,,,,,,,,
f03e9cedb170c1d764705c994865af13.jpg,a woman in a black dress posing for the camera,,,,,black,,,
f05052a34878bc3a53773ff14558aeb1.jpg,a woman in a pink dress on the runway,,,,,pink,,runway,
f06777ee045a0762aad3a7ec3111b864.jpg,a man standing in front of a building,,,,,,,,
f06fd9e18c7a2c5b533e68de88fb487b.jpg,a woman sitting on a bench in the park,,,,,,,park,
f084bd0f4fe67b11b0e3a8a64db58e7f.jpg,person in a grey sweater and black leather shorts,sweater,shorts,,,black,,,
f0ac4ba410f7dd70272184ff5fe4b5ce.jpg,a woman in a red top sitting on a bench,,,,,red,,,
f0b26d0a1d5321a49f73cf37794ca73c.jpg,a woman sitting on the steps wearing thigh high heels,,,,heels,,,,
f1413790cd71f17dfb71065d96263992.jpg,a woman standing in the middle of a parking,,,,,,,,
f1768ffda18b5e57246f36f134427634.jpg,a woman in a brown top and skirt walking down the runway,,skirt,,,brown,,runway,
f17fd9050a7d16a084f93c11b8506bb5.jpg,a woman leaning against a wooden fence,,,,,,,,
f180b6c2e6e17ad27fe3b30f37612b54.jpg,a woman in a leopard print dress,,,,,,,,
f184df3bcf321ef5d3e4d5a513ade947.jpg,a woman in a black dress walks down the runway,,,,,black,,runway,
